1.000000000000000000e+00,5.000000000000000000e+00,1.006941000000000086e+00,-2.525100000000000122e-01,1.355136000000000118e-01,2.256477000000000066e-01,4.843875999999999737e-02,2.179959999999999884e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.927964999999999707e-01,-2.393442000000000069e-01,1.488607999999999876e-01,2.181236000000000008e-01,-3.734958999999999935e-03,1.438721999999999918e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.880946000000000451e-01,-2.582155999999999896e-01,1.567168999999999923e-01,2.338932999999999984e-01,-5.846294999999999964e-02,-1.185925999999999994e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.802254000000000245e-01,-2.755856999999999890e-01,1.514508999999999994e-01,2.415335999999999872e-01,-1.245689999999999992e-01,-5.912806999999999959e-03
1.000000000000000000e+00,5.000000000000000000e+00,9.520292000000000199e-01,-2.592684000000000100e-01,1.481350999999999918e-01,2.255285999999999957e-01,-2.270818000000000003e-01,5.430100999999999678e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.488617999999999775e-01,-2.449041000000000134e-01,1.398829000000000045e-01,1.691996000000000056e-01,-2.882648999999999906e-01,1.392021999999999982e-01
1.000000000000000000e+00,5.000000000000000000e+00,9.585348999999999675e-01,-2.447039000000000020e-01,1.248992000000000019e-01,1.132428000000000046e-01,-2.132772000000000001e-01,1.554463000000000095e-01
1.000000000000000000e+00,5.000000000000000000e+00,9.765669999999999629e-01,-2.400348999999999955e-01,1.189882000000000023e-01,9.224942999999999338e-02,-7.329747999999999819e-02,1.156795000000000045e-01
1.000000000000000000e+00,5.000000000000000000e+00,9.870491999999999599e-01,-2.578569000000000000e-01,1.304884000000000044e-01,4.837055999999999994e-02,-2.959762000000000157e-02,9.634122000000000519e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.961714999999999876e-01,-2.819420000000000259e-01,1.382731000000000099e-01,5.725840000000000096e-02,-5.468046000000000018e-02,6.159134000000000136e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.027647999999999895e+00,-2.775407999999999764e-01,1.214311000000000001e-01,1.158533000000000063e-01,-5.025556999999999941e-02,5.947269000000000166e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.026130999999999904e+00,-2.776240999999999848e-01,1.079785000000000050e-01,1.873646999999999951e-01,-5.992301000000000225e-03,6.809690999999999661e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.022793999999999981e+00,-2.881433999999999940e-01,1.172064000000000022e-01,3.286577999999999999e-01,2.525145999999999988e-02,1.359449000000000074e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.010604999999999976e+00,-2.806486999999999732e-01,1.232792999999999944e-01,3.727191000000000254e-01,-6.523946000000000085e-03,1.152479999999999997e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.651602999999999710e-01,-2.678074999999999761e-01,1.195766000000000051e-01,2.904908999999999963e-01,-5.991313000000000194e-02,4.611454999999999721e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.889360999999999846e-01,-2.623667000000000082e-01,1.209271999999999986e-01,2.511458999999999775e-01,-6.363135999999999792e-02,4.803893000000000052e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.022747000000000073e+00,-2.549691000000000041e-01,1.226698999999999984e-01,2.008658000000000110e-01,4.070773999999999920e-02,5.084294000000000313e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.013427000000000078e+00,-2.538533000000000039e-01,1.214684999999999931e-01,1.324969000000000008e-01,1.775017999999999874e-01,3.866117000000000165e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.019843000000000055e+00,-2.595405000000000073e-01,1.233823000000000003e-01,1.306114999999999915e-01,1.417252999999999985e-01,3.896182000000000117e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.002478999999999898e+00,-2.656444000000000027e-01,1.252134000000000025e-01,1.392856000000000094e-01,1.904346000000000164e-02,3.985049000000000230e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.838019000000000069e-01,-2.772140000000000160e-01,1.291741999999999890e-01,1.115120000000000000e-01,1.391719999999999936e-02,2.506279999999999966e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.883876000000000328e-01,-2.776479000000000030e-01,1.343704000000000010e-01,1.081982999999999973e-01,1.929157000000000094e-02,3.306566999999999840e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.831197999999999881e-01,-2.713087000000000137e-01,1.348222000000000032e-01,1.297339000000000131e-01,-2.626442000000000013e-02,3.634127999999999664e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.855485999999999969e-01,-2.748283999999999727e-01,1.339378999999999986e-01,1.255423999999999984e-01,-4.505760999999999794e-02,5.115752999999999967e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.912714000000000247e-01,-2.729923000000000211e-01,1.275460999999999956e-01,1.564387999999999890e-01,-5.819055000000000061e-02,6.679213999999999984e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.993174000000000223e-01,-2.749015000000000208e-01,1.187620999999999954e-01,2.253541000000000016e-01,-4.718179000000000123e-02,5.542619000000000018e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.002051999999999943e+00,-2.825422000000000211e-01,1.165817999999999993e-01,2.508850000000000247e-01,-2.253747000000000042e-02,6.188488999999999796e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.931758000000000530e-01,-2.772073999999999927e-01,1.168493000000000032e-01,1.987848999999999866e-01,-3.475332999999999894e-02,6.415936999999999335e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.924298999999999760e-01,-2.708342000000000249e-01,1.194555000000000061e-01,1.253592000000000040e-01,-5.713701000000000196e-02,5.930934000000000206e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.879957999999999796e-01,-2.675208000000000030e-01,1.258951000000000098e-01,1.648560000000000025e-01,-8.610850999999999922e-02,6.241875000000000201e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.001711999999999936e+00,-2.671767999999999921e-01,1.349576000000000109e-01,2.395854000000000039e-01,-8.256452999999999709e-02,5.518707999999999947e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.025347999999999926e+00,-2.715602999999999767e-01,1.363236999999999921e-01,2.614953999999999890e-01,-4.512448000000000153e-02,5.002076999999999912e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.011759000000000075e+00,-2.680103999999999820e-01,1.168667000000000039e-01,2.646042000000000116e-01,-1.253087999999999945e-02,1.986776999999999987e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.917118000000000322e-01,-2.630059000000000147e-01,9.368240999999999374e-02,1.547727999999999882e-01,2.887514000000000053e-02,-1.108888000000000061e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.742868000000000084e-01,-2.609581999999999735e-01,9.459222000000000463e-02,5.575302000000000036e-02,-1.202823000000000087e-02,2.929220999999999908e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.612095999999999973e-01,-2.598320000000000074e-01,1.129690000000000000e-01,9.961309999999999609e-02,-8.323387000000000147e-02,7.741061000000000469e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.814762999999999682e-01,-2.653533000000000142e-01,1.229269999999999946e-01,1.211365999999999971e-01,-5.557934999999999959e-02,6.325970999999999678e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.958289000000000168e-01,-2.697579999999999978e-01,1.226851999999999943e-01,1.118267000000000011e-01,-5.373457999999999707e-02,5.281167999999999974e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.879679999999999573e-01,-2.734924000000000244e-01,1.238651000000000058e-01,1.400531000000000137e-01,-7.757730000000000181e-02,6.801058000000000103e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.934975000000000334e-01,-2.765395999999999965e-01,1.267587000000000019e-01,1.644725999999999966e-01,-5.380588000000000037e-02,5.716638999999999748e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.002418999999999949e+00,-2.727638000000000007e-01,1.267467999999999928e-01,1.663052999999999892e-01,-5.245377999999999846e-02,5.145664999999999961e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.991921000000000275e-01,-2.649348999999999732e-01,1.256163999999999892e-01,1.702877999999999892e-01,-6.137387999999999871e-02,5.509623999999999772e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.946787000000000267e-01,-2.532142000000000004e-01,1.256249000000000116e-01,1.752220999999999917e-01,-9.536355000000000526e-02,4.334360999999999770e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.935517999999999850e-01,-2.565887000000000029e-01,1.163813999999999960e-01,1.308618000000000003e-01,-1.464495000000000102e-01,5.239830999999999656e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.986743000000000148e-01,-2.729519000000000251e-01,1.075668000000000041e-01,7.885598000000000607e-02,-1.261742999999999892e-01,5.970870000000000344e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.005489999999999995e+00,-2.759762000000000048e-01,1.153860000000000025e-01,8.249604000000000659e-02,-9.285048999999999386e-02,5.443284999999999790e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.003300000000000081e+00,-2.749489999999999990e-01,1.236645999999999995e-01,1.242816000000000060e-01,-8.543486000000000136e-02,5.400872999999999785e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.002224999999999921e+00,-2.737470000000000181e-01,1.256672000000000067e-01,1.502590000000000037e-01,-5.160031000000000340e-02,3.629215000000000219e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.010278999999999927e+00,-2.758725000000000205e-01,1.238662999999999986e-01,1.114992000000000066e-01,-7.534698000000000263e-03,2.544023000000000118e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.015779999999999905e+00,-2.818627000000000216e-01,1.221027999999999974e-01,8.125651000000000401e-02,5.328759000000000273e-02,2.591022999999999937e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.019948999999999995e+00,-2.741971000000000269e-01,1.312970999999999999e-01,1.270743000000000011e-01,1.620468999999999937e-01,2.023111000000000007e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.026732999999999896e+00,-2.663730000000000264e-01,1.403062999999999949e-01,1.533415999999999946e-01,2.622705000000000175e-01,2.509598999999999858e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.015276999999999985e+00,-2.612068000000000167e-01,1.436541000000000068e-01,9.383708999999999800e-02,2.391559000000000046e-01,3.469740999999999798e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.673555999999999822e-01,-2.568455000000000044e-01,1.567070000000000130e-01,4.608135000000000009e-02,6.824616000000000016e-02,4.265300000000000341e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.282253999999999783e-01,-2.626476999999999840e-01,1.732641000000000042e-01,6.791574000000000222e-02,-6.273360000000000047e-02,4.192948999999999982e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.640760999999999914e-01,-2.664682999999999913e-01,1.679331000000000018e-01,7.672814000000000023e-02,-1.231044000000000062e-02,3.422620999999999997e-02
1.000000000000000000e+00,5.000000000000000000e+00,1.009090999999999960e+00,-2.729597000000000273e-01,1.558112000000000108e-01,6.551382000000000039e-02,4.217048999999999798e-02,3.439686000000000132e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.869094999999999951e-01,-2.765982000000000163e-01,1.611385999999999930e-01,7.762953000000000214e-02,-7.754345000000000161e-03,3.170469000000000065e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.799691000000000374e-01,-2.711735000000000118e-01,1.601414999999999922e-01,7.948159999999999947e-02,-4.051874999999999921e-03,2.958805000000000116e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.984524999999999650e-01,-2.732884999999999898e-01,1.577894999999999992e-01,7.651910000000000656e-02,2.157511000000000151e-02,2.794359999999999900e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.846281999999999535e-01,-2.716741999999999768e-01,1.671402999999999917e-01,8.409276999999999724e-02,-1.631445000000000117e-02,2.012836999999999960e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.871465000000000378e-01,-2.654025999999999885e-01,1.660505999999999927e-01,7.813035000000000119e-02,-8.571455000000000393e-03,2.488131999999999844e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.940210000000000434e-01,-2.643399000000000165e-01,1.628516000000000130e-01,7.479344999999999744e-02,1.128578999999999997e-03,2.984227000000000060e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.837896999999999892e-01,-2.661548000000000247e-01,1.609976999999999936e-01,7.738950999999999469e-02,-1.471269000000000049e-02,2.485802999999999971e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.911906000000000327e-01,-2.714743000000000017e-01,1.587853999999999932e-01,7.086325999999999736e-02,1.036696000000000010e-04,2.724916000000000144e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.875496000000000274e-01,-2.690153000000000127e-01,1.604426999999999937e-01,7.105643000000000375e-02,-2.072536999999999990e-02,2.984223999999999904e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.828639000000000125e-01,-2.659331999999999807e-01,1.515226000000000073e-01,7.395437000000000538e-02,-3.153113999999999917e-02,3.252030999999999672e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.896042999999999923e-01,-2.699687000000000059e-01,1.479719999999999924e-01,7.609897999999999663e-02,-2.152460000000000137e-02,3.893814000000000303e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.858346999999999527e-01,-2.694207000000000130e-01,1.541673000000000071e-01,8.358247000000000593e-02,-3.710509000000000029e-02,4.084469000000000294e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.896333999999999964e-01,-2.706685999999999814e-01,1.537571000000000077e-01,8.856086000000000513e-02,-3.840858999999999940e-02,4.389335999999999932e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.881860999999999562e-01,-2.707620000000000027e-01,1.517305999999999933e-01,9.316269000000000633e-02,-5.690905999999999743e-02,4.916343000000000102e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.837460000000000093e-01,-2.660981000000000041e-01,1.461159999999999959e-01,9.197120999999999769e-02,-7.130989999999999551e-02,5.735395000000000076e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.901273000000000435e-01,-2.666627999999999776e-01,1.430203999999999920e-01,9.011452999999999824e-02,-7.226132999999999862e-02,6.895518999999999954e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.904190999999999967e-01,-2.669798999999999922e-01,1.436079000000000105e-01,9.470478999999999703e-02,-8.710737000000000341e-02,7.450618000000000518e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.923201000000000382e-01,-2.672199000000000102e-01,1.442733999999999961e-01,9.523425000000000640e-02,-8.503855000000000441e-02,7.518719000000000097e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.918436000000000474e-01,-2.693626000000000076e-01,1.495746000000000020e-01,9.933512999999999371e-02,-9.146661000000000374e-02,7.559061999999999726e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.886363000000000234e-01,-2.703799000000000063e-01,1.503134999999999888e-01,1.005492000000000052e-01,-9.276086000000000054e-02,7.802341000000000137e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.899681999999999649e-01,-2.730630000000000002e-01,1.499668000000000112e-01,9.031068999999999902e-02,-8.774292999999999676e-02,8.137387000000000092e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.896728999999999665e-01,-2.729013000000000133e-01,1.504296999999999995e-01,8.172559999999999547e-02,-9.798951999999999662e-02,8.231463999999999448e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.929223000000000354e-01,-2.722157000000000049e-01,1.489419999999999911e-01,7.961053999999999353e-02,-9.255884000000000333e-02,8.232812999999999937e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.930339000000000249e-01,-2.741134000000000071e-01,1.499767999999999935e-01,8.665562000000000265e-02,-8.942822999999999745e-02,7.839767999999999737e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.920592000000000299e-01,-2.718528000000000056e-01,1.479618000000000044e-01,9.785183999999999549e-02,-8.913458999999999965e-02,7.411613999999999702e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.943507000000000318e-01,-2.699830999999999759e-01,1.483898999999999913e-01,1.142680999999999975e-01,-9.601730999999999461e-02,7.358874999999999444e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.922505999999999826e-01,-2.723408999999999969e-01,1.508469000000000060e-01,1.348544999999999883e-01,-1.173069000000000056e-01,7.423620999999999692e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.936144999999999561e-01,-2.744759999999999978e-01,1.507294999999999885e-01,1.467033000000000087e-01,-1.166540999999999967e-01,7.611643999999999355e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.963205000000000533e-01,-2.752325999999999939e-01,1.525420000000000109e-01,1.573440000000000116e-01,-1.090417000000000053e-01,6.959124999999999339e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.970622999999999569e-01,-2.733163000000000120e-01,1.514500000000000013e-01,1.594032999999999978e-01,-1.068862000000000007e-01,6.124380000000000102e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.960404999999999953e-01,-2.677134999999999931e-01,1.537507999999999930e-01,1.463899999999999924e-01,-1.060017999999999933e-01,6.429967999999999795e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.884157000000000082e-01,-2.605184999999999862e-01,1.586550999999999934e-01,1.370408999999999933e-01,-1.115465999999999958e-01,6.302697999999999634e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.846388999999999836e-01,-2.562781000000000087e-01,1.580380999999999869e-01,1.215780000000000055e-01,-1.148094000000000059e-01,5.823654000000000330e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.885686000000000195e-01,-2.568546999999999914e-01,1.587176999999999893e-01,1.008672000000000041e-01,-1.183035000000000059e-01,6.275588000000000000e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.935827999999999882e-01,-2.582191999999999821e-01,1.587117000000000111e-01,9.018995999999999957e-02,-1.127994999999999970e-01,6.526171000000000055e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.956120999999999999e-01,-2.583913999999999933e-01,1.596096999999999932e-01,7.166309999999999347e-02,-1.033691000000000054e-01,6.121978000000000142e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.933585000000000331e-01,-2.581007000000000162e-01,1.618208999999999897e-01,4.839066999999999674e-02,-1.066589000000000009e-01,5.965005999999999781e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.907479999999999620e-01,-2.564464000000000188e-01,1.581316000000000110e-01,3.545333999999999985e-02,-1.079819000000000057e-01,6.203801999999999928e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.884197000000000122e-01,-2.558659999999999823e-01,1.551095000000000113e-01,2.698073000000000138e-02,-1.066316000000000069e-01,6.414124999999999688e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.901729000000000225e-01,-2.601250999999999980e-01,1.533461000000000130e-01,2.312702999999999981e-02,-1.082753999999999939e-01,6.451919999999999877e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.943224000000000506e-01,-2.655683999999999823e-01,1.492894999999999917e-01,1.809681000000000137e-02,-1.083083999999999991e-01,6.412948000000000259e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.938816000000000317e-01,-2.674105999999999983e-01,1.474012000000000100e-01,1.428404999999999953e-02,-1.084051000000000042e-01,6.224941999999999975e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.942994000000000554e-01,-2.687900999999999763e-01,1.469048000000000020e-01,1.765359999999999846e-02,-1.031778000000000001e-01,5.680045999999999706e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.948837000000000375e-01,-2.695789000000000102e-01,1.452614999999999879e-01,1.576541999999999874e-02,-9.347421999999999676e-02,4.912020999999999749e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.929782999999999804e-01,-2.644958000000000031e-01,1.439041000000000070e-01,7.846531000000000339e-03,-8.565578000000000081e-02,4.176193999999999740e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.930164000000000213e-01,-2.599865000000000093e-01,1.443950999999999985e-01,-5.055856000000000065e-03,-7.734212000000000031e-02,3.225787000000000099e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.932414000000000520e-01,-2.620642999999999723e-01,1.447033000000000069e-01,-2.043193999999999913e-02,-7.297299999999999620e-02,2.700848000000000138e-02
1.000000000000000000e+00,5.000000000000000000e+00,9.943906000000000134e-01,-2.641348000000000029e-01,1.454939000000000093e-01,-2.999740999999999866e-02,-7.064874999999999627e-02,3.054609000000000144e-02
2.000000000000000000e+00,5.000000000000000000e+00,9.991921000000000275e-01,-2.649348999999999732e-01,1.256163999999999892e-01,1.702877999999999892e-01,-6.137387999999999871e-02,5.509623999999999772e-02
2.000000000000000000e+00,5.000000000000000000e+00,9.946787000000000267e-01,-2.532142000000000004e-01,1.256249000000000116e-01,1.752220999999999917e-01,-9.536355000000000526e-02,4.334360999999999770e-02
2.000000000000000000e+00,5.000000000000000000e+00,9.935517999999999850e-01,-2.565887000000000029e-01,1.163813999999999960e-01,1.308618000000000003e-01,-1.464495000000000102e-01,5.239830999999999656e-02
2.000000000000000000e+00,5.000000000000000000e+00,9.986743000000000148e-01,-2.729519000000000251e-01,1.075668000000000041e-01,7.885598000000000607e-02,-1.261742999999999892e-01,5.970870000000000344e-02
2.000000000000000000e+00,5.000000000000000000e+00,1.005489999999999995e+00,-2.759762000000000048e-01,1.153860000000000025e-01,8.249604000000000659e-02,-9.285048999999999386e-02,5.443284999999999790e-02
2.000000000000000000e+00,5.000000000000000000e+00,1.003300000000000081e+00,-2.749489999999999990e-01,1.236645999999999995e-01,1.242816000000000060e-01,-8.543486000000000136e-02,5.400872999999999785e-02
2.000000000000000000e+00,5.000000000000000000e+00,1.002224999999999921e+00,-2.737470000000000181e-01,1.256672000000000067e-01,1.502590000000000037e-01,-5.160031000000000340e-02,3.629215000000000219e-02
2.000000000000000000e+00,5.000000000000000000e+00,1.010278999999999927e+00,-2.758725000000000205e-01,1.238662999999999986e-01,1.114992000000000066e-01,-7.534698000000000263e-03,2.544023000000000118e-02
2.000000000000000000e+00,5.000000000000000000e+00,1.015779999999999905e+00,-2.818627000000000216e-01,1.221027999999999974e-01,8.125651000000000401e-02,5.328759000000000273e-02,2.591022999999999937e-02
2.000000000000000000e+00,5.000000000000000000e+00,1.019948999999999995e+00,-2.741971000000000269e-01,1.312970999999999999e-01,1.270743000000000011e-01,1.620468999999999937e-01,2.023111000000000007e-02
2.000000000000000000e+00,5.000000000000000000e+00,1.026732999999999896e+00,-2.663730000000000264e-01,1.403062999999999949e-01,1.533415999999999946e-01,2.622705000000000175e-01,2.509598999999999858e-02
2.000000000000000000e+00,5.000000000000000000e+00,1.015276999999999985e+00,-2.612068000000000167e-01,1.436541000000000068e-01,9.383708999999999800e-02,2.391559000000000046e-01,3.469740999999999798e-02
2.000000000000000000e+00,5.000000000000000000e+00,9.673555999999999822e-01,-2.568455000000000044e-01,1.567070000000000130e-01,4.608135000000000009e-02,6.824616000000000016e-02,4.265300000000000341e-02
2.000000000000000000e+00,5.000000000000000000e+00,9.282253999999999783e-01,-2.626476999999999840e-01,1.732641000000000042e-01,6.791574000000000222e-02,-6.273360000000000047e-02,4.192948999999999982e-02
2.000000000000000000e+00,5.000000000000000000e+00,9.640760999999999914e-01,-2.664682999999999913e-01,1.679331000000000018e-01,7.672814000000000023e-02,-1.231044000000000062e-02,3.422620999999999997e-02
